epochs , trainloss , Train-acc,val_acc , test_acc 
0,0.10132743418216705,100.0,91.4
1,0.04299396276473999,100.0,97.8
2,0.029831621795892715,100.0,96.8
3,0.048634640872478485,96.875,97.6
4,0.024895576760172844,100.0,97.0
5,0.10976352542638779,96.875,96.6
6,0.0704021155834198,96.875,95.4
7,0.015202331356704235,100.0,96.6
8,0.014804905280470848,100.0,97.0
9,0.03976421803236008,96.875,97.4
10,0.09557730704545975,96.875,95.2
11,0.006814913358539343,100.0,97.4
12,0.15262389183044434,93.75,96.6
13,0.015890944749116898,100.0,96.6
14,0.0008367568952962756,100.0,97.4
15,0.02503017522394657,100.0,94.8
16,0.061345137655735016,96.875,93.6
17,0.10634047538042068,96.875,90.6
18,0.04007844626903534,100.0,95.8
19,0.046245500445365906,96.875,96.2
20,0.006468168459832668,100.0,94.4
21,0.02181931957602501,100.0,95.2
22,0.038227662444114685,100.0,95.6
23,0.005142671056091785,100.0,96.0
24,0.05308908596634865,96.875,96.4
25,0.013722872361540794,100.0,95.8
26,0.04413999617099762,96.875,95.4
27,0.055529072880744934,96.875,97.2
28,0.004923767875880003,100.0,97.8
29,0.034999195486307144,100.0,97.8
