epochs , trainloss , Train-acc,val_acc , test_acc 
0,0.6197081208229065,62.5,61.0
1,0.6216005682945251,59.375,59.8
2,0.6331394910812378,65.625,67.2
3,0.48525089025497437,75.0,64.4
4,0.47610586881637573,75.0,72.8
5,0.5203633904457092,75.0,69.6
6,0.4521862268447876,78.125,75.2
7,0.5043940544128418,71.875,77.6
8,0.518831193447113,75.0,75.6
9,0.4880368709564209,78.125,75.4
10,0.4363454282283783,81.25,78.0
11,0.4954206347465515,81.25,77.8
12,0.413332998752594,78.125,72.4
13,0.3184758126735687,81.25,75.6
14,0.27068835496902466,87.5,78.4
15,0.37129926681518555,81.25,77.6
16,0.40122509002685547,84.375,79.0
17,0.36999523639678955,81.25,79.8
18,0.2823098599910736,84.375,79.6
19,0.20631544291973114,87.5,79.0
20,0.10121926665306091,93.75,81.0
21,0.412962406873703,78.125,78.6
22,0.12275602668523788,100.0,79.2
23,0.11333202570676804,96.875,80.4
24,0.09930411726236343,96.875,80.6
25,0.22504381835460663,87.5,81.2
26,0.12097896635532379,93.75,78.4
27,0.19766297936439514,90.625,78.0
28,0.0988333523273468,96.875,78.4
29,0.08661509305238724,96.875,80.0
